"created_at","text"
"Fri Nov 13 19:50:48 +0000 2015","@HouseGOP Get #Angry W/ @Verizon! Suspected #NSA #ACTIVITY @COPSOffice? @LorettaLynch? #Spying #InUSAHomes? https://t.co/7iV6ufbaEm #AskGOP?"
"Fri Nov 13 23:06:18 +0000 2015","Apply now to work for #ATT as #Retail Store #Manager 3 Roseville CA in #Roseville! #job https://t.co/PqCeYF8BfV"
"Fri Nov 13 22:11:45 +0000 2015","Currently on the phone with @ATT @ATTCares trying to get problems sorted out. Our cable, internet and phone line dropped out of existence."
"Sat Nov 14 01:57:59 +0000 2015","RT @ChristinaMHager: Anyone else in #kansascity have major issues with @ATT @Uverse ?! Waited for them to come 2 days in a row--no shows! T…"
"Fri Nov 13 18:45:56 +0000 2015","@VZWSupport no i didnt keep it, after trying 3 different watches and none worked, we just returned it..."
"Fri Nov 13 19:53:56 +0000 2015","@TMobile it sure would be nice to #BingeOn with #NFL #SundayTicket"
"Sat Nov 14 00:47:33 +0000 2015","@TMobileHelp Someone will be calling me at 730pm correct? Please DM me to confirm!!!"
"Fri Nov 13 21:38:17 +0000 2015","@nytimes @ least they're providing a service! I'd love to see the the lies told by the ""big"" telecos like @ATT &amp; others get media coverage."
"Fri Nov 13 21:43:57 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 22:09:00 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 21:57:58 +0000 2015","RT @TrevorProject: Want to help #changehistory? RT this and visit http://t.co/pa53PL8Ou7 to help us get $100k from @ATT."
"Fri Nov 13 20:47:31 +0000 2015","@ATT, I wish my internet worked as often as my bill comes -- 2 days of no net and compensation $5. Thanks. Know of a good coffeehouse?"
"Fri Nov 13 23:49:24 +0000 2015","Just got real free cell service with #ringplus https://t.co/5NQTjXZmeP Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT"
"Fri Nov 13 18:27:43 +0000 2015","RT @wudntulik2know: @verizon Netflix holds on pause, and Hulu Plus holds on pause. FIOS On Demand doesn't hold for jack. You're richer than…"
"Sat Nov 14 00:48:27 +0000 2015","@ATTCares Waiting for specialist call promised yesterday, DM'd info again today and no response. Service has been terrible for a week"
"Fri Nov 13 22:38:16 +0000 2015","#comcastcares: zzzirk Sorry for any miscommunication and frustration regarding the 60 day notice. If you have any … https://t.co/SXQxIQCe1R"
"Fri Nov 13 22:29:58 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/kr6bHVbfR9"
"Fri Nov 13 23:05:02 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/ucy7PZXunc"
"Fri Nov 13 18:25:37 +0000 2015",".@XFINITY  .@comcast  I've been having problems with my box for weeks and now can't exchange it. This has been on giant pain, I pay my bills"
"Fri Nov 13 18:46:16 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Sat Nov 14 01:45:14 +0000 2015","RT @TheAMAs: Tap ""FourFiveSeconds"" to vote @rihanna+@kanyewest+@PaulMcCartney for #AMAs Collab of the Year Un-leashed by @TMobile https://t…"
"Sat Nov 14 01:53:34 +0000 2015","My home Fiber optic VS t-mobiles new @CellSpot this thing is amazing! Thank you @TMobile @JohnLegere @ForbesTech https://t.co/GOVSldxnoW"
"Fri Nov 13 20:17:21 +0000 2015","RT @camfurr12: My boys are the ping pong state champs! #ATT @The_Rad_Brad @jamostennis7  @graysoncash37 @zhood3 @Cole_Underwood7"
"Fri Nov 13 23:36:19 +0000 2015","AT&amp;T; #Retail #Sales Consultants San Francisco Area Stores CA 1000 SIGN ON BONUS!!! at #ATT (#SanFrancisco) #job https://t.co/7qcF7sSUPF"
"Sat Nov 14 00:03:08 +0000 2015","#comcastcares: ForbesListLife I apologize for the trouble you've had. Is there anything I can help you with? - Ray https://t.co/bdNXw18wxc"
"Sat Nov 14 00:31:13 +0000 2015","@TMobileHelp @JohnLegere $70 used to buy unlimited, now $80 buys 10GB. Just keep in mind why ppl like me recommend you to others"
"Fri Nov 13 22:32:40 +0000 2015","Watch @Brittanysnow #cjwilson @ijustine @LilJon @SamRichardson @Zedd @DexterFowler #UncarrierX #TMobile... https://t.co/iN0oRNr66F"
"Fri Nov 13 23:03:16 +0000 2015","No one ever use @ATT. They will scam you for money on your bills."
"Fri Nov 13 22:23:59 +0000 2015","@comcastcares to install xfinity wifi profile"
"Fri Nov 13 20:58:58 +0000 2015","RT @BCRising: Entertainment One Partners With #Hulu to Stream 'The Enfield Haunting'  https://t.co/E8LhRNez4u #horror #enfield https://t.co…"
"Fri Nov 13 22:26:08 +0000 2015","RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.…"
"Fri Nov 13 21:45:15 +0000 2015","@ATT Mobility's CEO talks about the sci-fi future of wearables via @FortuneMagazine https://t.co/K308IPrhjH"
"Fri Nov 13 22:25:25 +0000 2015","@VerizonSupport So far I've been waiting about 5 hours for a supervisor to call me back."
"Fri Nov 13 23:35:13 +0000 2015","Sorry @verizon. https://t.co/AgBrv2jJvd"
"Fri Nov 13 18:55:56 +0000 2015","@TMobile Your #BingeOn plan doesn't seem very net neutrality friendly.  Why not make all data unlimited if you can support video for free?"
"Sat Nov 14 01:09:10 +0000 2015","2 days, at least 6 different agents/technicians and still no home WiFi @Comcast get your S#!+ together!!! #justfixmyservice"
"Fri Nov 13 21:24:41 +0000 2015","@VZWSupport since i got it, the day it came out."
"Fri Nov 13 19:09:12 +0000 2015","@VerizonSupport why do you charge customers if they aren't home when a tech arrives, but if I'm waiting SIX HOURS I just have to suck it up?"
"Fri Nov 13 23:36:49 +0000 2015","GET CANCER @ATT PLEASE"
"Fri Nov 13 23:48:39 +0000 2015","RT @bcbeat: Why Time Warner (@twxcorp) Said No to @Hulu: https://t.co/zg30uisB6X https://t.co/BaLW80t2PE"
"Sat Nov 14 00:28:49 +0000 2015","Hello @ATTCares your service sucks in 38201. Sincerely, an unhappy customer."
"Fri Nov 13 23:42:50 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/qTEx0AE0Fb"
"Fri Nov 13 18:21:18 +0000 2015","Hey @PBandNo @TMobile is offering Unlimited Streaming of Netflix and Hulu! You wanted reason to join right? Your carrier is can't do this!"
"Fri Nov 13 22:59:36 +0000 2015","@comcastcares high speed internet to earn a living. I've referred her to a remnants rights attorney to review her lease terms as your"
"Fri Nov 13 22:37:12 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/HydabD7s7Z"
"Sat Nov 14 01:28:43 +0000 2015","I just entered to win the new #HTCOneA9 @ATT Go enter!!"
"Sat Nov 14 00:14:33 +0000 2015","RT @peeltv: Peel adds @Netflix, @Hulu &amp; @YouTube to mix live TV with #streaming. Exclusive article by @Jank0 &amp; @Variety https://t.co/ogwzdn…"
"Fri Nov 13 22:50:01 +0000 2015","Internet speed keeps dropping, @ATT needs to get its act together #BTE210 #customersalwaysright"
"Sat Nov 14 01:42:39 +0000 2015","@dish your service suck ! I leave in an apart complex where service is included and you change channels with no notice (mission tx)"
"Sat Nov 14 01:12:25 +0000 2015","Enjoying #HowToGetAwayWithMurder #hulu  ???"
"Fri Nov 13 23:17:30 +0000 2015","I HATE TMOBILE @TMobile @TMobileHelp Verizon please do better so I can come back... #imissyou"
"Fri Nov 13 22:03:51 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 19:15:59 +0000 2015","@ATT I dont think y'all would appreciate it if I ignore this bill though!"
"Fri Nov 13 18:12:15 +0000 2015","@pinarobread_ @icedtori @_danmast @eriin_x0x @ATTCares go hard or go home hoop"
"Fri Nov 13 21:33:11 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 19:33:09 +0000 2015","Verizon Gets Green Light on FCC Waiver Needed for Wi-Fi Calling https://t.co/7YuA5AxwIx #FCC #Verizon #WiFicalling https://t.co/dZtYoBtLq6"
"Fri Nov 13 22:29:23 +0000 2015","Watch @Brittanysnow #cjwilson @ijustine @LilJon @SamRichardson @Zedd @DexterFowler #UncarrierX #TMobile #EventRecap https://t.co/xx0tahnFyn"
"Fri Nov 13 18:05:45 +0000 2015","RT @blethiopian_: @Moniquenlawson @callme_buggy @NoOther_Celeste @jay_3___ @whitesmokey_ @alexysgabrielle @verizon only hoes have androids.."
"Fri Nov 13 22:42:15 +0000 2015","@TMobile has sent me from eating gingerbread to ANGRILY eating gingerbread."
"Fri Nov 13 22:29:10 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/J7srS8hKlG"
"Fri Nov 13 18:55:34 +0000 2015","#Verizon #Tablet – Verizon launches own-brand Ellipsis 10 tablet – To follow up… https://t.co/rVoXtn1w3f #Android https://t.co/T9zudiBW67"
"Fri Nov 13 22:03:56 +0000 2015","I+just+entered+to+win+the+new+#HTCOneA9+@ATT"
"Fri Nov 13 18:06:14 +0000 2015","@ATT needs that iPhone forever plan like Sprint....  I hope it's coming soon"
"Fri Nov 13 21:39:55 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 22:52:06 +0000 2015","@TMobileHelp  Prepaid customer. I filed a fraud report on a bogus postpaid acct on Tuesday. Check in today and find out it wasn't filed."
"Fri Nov 13 22:35:00 +0000 2015","I love a responsive company. @CapitalOne360 @verizon @Nordstrom @Bergdorfs @BedBathBeyond ?????"
"Fri Nov 13 21:55:10 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 21:20:14 +0000 2015","@ATTCares e! Thanks Kayonna!! ?"
"Fri Nov 13 18:30:19 +0000 2015","RT @SNFonNBC: The @dallascowboys have fallen on tough time and don't expect it to end vs. the @TBBuccaneers, presented by @Verizon https://…"
"Sat Nov 14 00:59:32 +0000 2015","@ATTCares Why am I charged for additional data when I'm home connected to wifi? I have uverse with you as well?"
"Fri Nov 13 19:08:49 +0000 2015","RT @keitho3world: Another good question is, what our council members doing to help the city? https://t.co/zC5J1n8V84"
"Sat Nov 14 01:53:54 +0000 2015","@TMobile I keep hearing about the 7gb hotspot being doubled to 14gb for the same price. Is this true?"
"Sat Nov 14 00:32:05 +0000 2015","RT @helloDoLA: Win entry to a private concert with @BrunoMars &amp; @Zedd celebrating #UnCarrierX by @TMobile! https://t.co/Wia4pc8lh8 https://…"
"Fri Nov 13 18:54:56 +0000 2015","@JohnLegere @verizon @DavidGoldmanCNN I'm raising money for Father on a mission. Click to Donate:  https://t.co/b6IYZlgapG via @gofundme"
"Sat Nov 14 01:21:01 +0000 2015","@hockeyfan190 @auctionguydan @AETV We have #Dish #hopper - We have every episode including the pilot :)"
"Fri Nov 13 21:40:09 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 19:10:18 +0000 2015","@ATT @ATTCares I need an iPhone &amp; the lady who said she would work on my account wont answer her phone or I can just cancel &amp; go w/ Sprint"
"Fri Nov 13 21:31:48 +0000 2015","A big thanks to @ATT  for this great corn hole game. My kids already love it. #StrongerSaturday #GoUtes #beatAZ https://t.co/6hw763STxo"
"Sat Nov 14 00:32:00 +0000 2015","Just got real free cell service with #ringplus https://t.co/Dsov4FPkKU Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT"
"Sat Nov 14 00:22:36 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/OBOBPvVj2G"
"Fri Nov 13 21:32:10 +0000 2015","RT @Panthers: #Panthers fans, enter for a chance to win tickets, pregame passes &amp; gear courtesy of @ATT! [https://t.co/Qgsmqj79PC] https://…"
"Fri Nov 13 21:33:24 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 21:50:36 +0000 2015","@ATTCares *hasn't"
"Fri Nov 13 19:36:13 +0000 2015","@ATTCares Jacob, I just sent you a DM describing my issue in detail, a complete resolution of my issue would be greatly appreciated"
"Fri Nov 13 23:34:18 +0000 2015","Still phoneless thanks to @VZWSupport and @verizon.  If you need me before Monday please send smoke signals to the nearest ATT store."
"Fri Nov 13 19:35:07 +0000 2015","#Verizon #Tablet – Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE Support, Android 5.1 Lollipop… https://t.co/TTCacdd3l0 #Android"
"Fri Nov 13 22:28:11 +0000 2015","@comcastcares was so excited for cable. got home found out no HD :(  feel like i was lied too. why have hdmi cord if no had fcc complaint"
"Fri Nov 13 23:24:38 +0000 2015","RT @Apexcitys: Sick being throttled fuck you @comcast"
"Fri Nov 13 18:33:31 +0000 2015","@comcastcares once again I am having issues with the Internet going in and out. It happens at least once every day and often times more oft"
"Sat Nov 14 00:28:48 +0000 2015","@VZWSupport had service this morning but not this evening."
"Fri Nov 13 19:51:03 +0000 2015","@Joelhfletcher is extremely salty , @ATT"
"Sat Nov 14 00:32:46 +0000 2015","#comcastcares: DDB_Shaggy I'm sorry you feel this way. Can I help you with anything? - Ray https://t.co/Bs8KL9SxyX"
"Fri Nov 13 23:34:37 +0000 2015","@VZWSupport turbo charger completely non functioning out of the blue."
"Fri Nov 13 23:08:09 +0000 2015","@Wave_Broadband Just spoke to one of your reps. You guys aren't heartless scumbags like @comcast. So thank you for the help."
"Sat Nov 14 00:12:49 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 23:20:08 +0000 2015","Watch @Brittanysnow #cjwilson @ijustine @LilJon @SamRichardson @Zedd @DexterFowler #UncarrierX #TMobile #EventRecap https://t.co/A23BTqX9cJ"
"Fri Nov 13 23:39:00 +0000 2015","@TMobileHelp Already did, waiting to hear back I guess? Lol Thanks!"
"Fri Nov 13 19:29:35 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/k8PzVKIuZh"
"Fri Nov 13 23:28:44 +0000 2015","@DIRECTV and @ATT have the worst customer service. 3 hours of my time wasted trying to get reward cards they promised Next step is a lawyer"
"Fri Nov 13 22:24:07 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 23:20:02 +0000 2015","World War II  The Battle of Stalingrad The Attack Full Documentary https://t.co/pnNbsE9Tog  #Documentary #Full #Att"
"Fri Nov 13 21:59:05 +0000 2015","@VZWSupport nope already talked to customer support.  Said it wouldn’t arrive until Tuesday."
"Sat Nov 14 01:28:06 +0000 2015",". @ATT data plans are bullshit."
"Fri Nov 13 19:25:22 +0000 2015","@comcastcares I would try your service but it is 2x and 4x the current competition"
"Fri Nov 13 21:52:35 +0000 2015","RT @FRH_LIFE: Makes you wanna learn ASL ! https://t.co/ZrrZ3rn3TX"
"Fri Nov 13 22:35:33 +0000 2015","RT @SharonLeeZapata: Get ready Houston! @verizon Small Biz Summit! 11/17 #vzwhoustonsmb https://t.co/guSnvuaBuR"
"Fri Nov 13 23:42:49 +0000 2015","New #job opening at #DISH in #Southglenn! Customer #Care #Representative - Littleton https://t.co/kMWQFskZ0S"
"Fri Nov 13 21:51:21 +0000 2015","RT @SpanglishReview: @LGUSAMobile V10 Unboxing de @ATT @KellyStarling  https://t.co/A6moXFQAwY"
"Fri Nov 13 18:32:50 +0000 2015","We had a good run @Verizon. Now, I've got to choose a provider. Verizon is raising my unlimited data plan by $20/mo https://t.co/EMBJ7LTNmi"
"Sat Nov 14 00:16:23 +0000 2015","#iPadPro is here &amp; in stock. #att store @RunwayPV https://t.co/Uzuh9SxxDu"
"Fri Nov 13 23:04:01 +0000 2015","@comcastcares Merely laughing at fact your commercials make fun of satellite companies during any type of weather, and here its your service"
"Fri Nov 13 21:54:52 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Fri Nov 13 21:29:24 +0000 2015","RT @Viacom: Learn how you can take a stand against domestic violence from our friends at @verizon #Hopeline: https://t.co/L7SfGvP3ri"
"Fri Nov 13 21:51:04 +0000 2015","RT @Mrsryans2ndgr: @ATT THANK YOU for funding my @DonorsChoose flexible seating project helping military children in honor of Veterans Day!…"
"Fri Nov 13 21:53:23 +0000 2015","#comcastcares: DNicolasL Yes, we can help.  Sorry for the delay.  Please follow and DM your account number.-RTT https://t.co/yXjNK5XU0p"
"Fri Nov 13 20:54:46 +0000 2015","#ATT is a Technology Destination for the Holiday Shopping Season! https://t.co/a1cb54cFJK https://t.co/djUd3KXBAR"
"Fri Nov 13 20:46:58 +0000 2015","@comcast @XFINITY @AugustSmartLock Comcast sucks I will be dropping Comcast on Monday absolutely the worst service I've ever seen a joke"
"Fri Nov 13 19:29:08 +0000 2015","#Verizon #Tablet – Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE Support, Android 5.1 Lollipop… https://t.co/Li8LLzVDPk #Android"
"Fri Nov 13 19:32:50 +0000 2015","#TYPICAL #COMCAST ALL ABOUT #GREED https://t.co/3PFSHSHl5t"
"Fri Nov 13 19:48:12 +0000 2015","Loved @TMobile #UncarrierX keynote, but I have beef with this slide: @Verizon’s 4X access fees bring theirs to $220. https://t.co/KNffpSGId3"
"Fri Nov 13 21:37:12 +0000 2015","@VZWSupport 11788 but I'm near foxwoods in CT now. Just a general failure of the signal with my gps at random times."
"Fri Nov 13 23:12:51 +0000 2015","Is anyone else #at&amp;t #att data messing up today?"
"Fri Nov 13 21:17:06 +0000 2015","@DavidSeaburg @CNBCClosingBell @hulu #rememberwhen HBO rocked media, offering original content."
"Fri Nov 13 18:07:54 +0000 2015","@comcastcares Trying to pay bill online. Keeps bringing me to the My Xfinity page when I press ""Bill Pay"". Is the site down?"
"Fri Nov 13 21:35:48 +0000 2015","RT @Packermom1981: Waiting 20 minutes in a store to pay a phone bill!  #Hire more people #stupid @TMobile"
"Fri Nov 13 20:15:15 +0000 2015","RT @Laurette750: #ATT is a Technology Destination for the Holiday Shopping Season! https://t.co/j2aHKduiRw https://t.co/f0Qfcd7hdq"
"Fri Nov 13 22:17:53 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Sat Nov 14 01:21:21 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/7LRNerSnti"
"Fri Nov 13 21:46:20 +0000 2015","I just entered to win the new #HTCOneA9 @ATT"
"Sat Nov 14 01:40:26 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/tDMeSRucFG"
"Sat Nov 14 01:17:03 +0000 2015","@comcastcares Ray- at this point, unless Comcast is refunding every dollar I have spent over the past 3 years, no."
